hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2003,4,122.52,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2004,1,125.58,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2004,2,127.23,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2004,3,130.19,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2004,4,133.70,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2005,1,136.51,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2005,2,143.99,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2005,3,147.11,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2005,4,154.39,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2006,1,159.77,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2006,2,167.32,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2006,3,179.18,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2006,4,187.30,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2007,1,194.72,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2007,2,204.66,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2007,3,208.03,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2007,4,208.34,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2008,1,208.36,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2008,2,207.39,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2008,3,202.36,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2008,4,207.13,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2009,1,203.18,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2009,2,199.83,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2009,3,192.53,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2009,4,191.27,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2010,1,185.65,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2010,2,183.66,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2010,3,184.18,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2010,4,182.51,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2011,1,178.36,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2011,2,173.22,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2011,3,173.13,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2011,4,171.27,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2012,1,171.39,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2012,2,169.64,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2012,3,169.57,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2012,4,171.83,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2013,1,171.73,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2013,2,172.94,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2013,3,175.26,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2013,4,176.99,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2014,1,175.37,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2014,2,181.39,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2014,3,184.65,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2014,4,190.42,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2015,1,189.43,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2015,2,195.11,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2015,3,200.47,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2015,4,200.29,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2016,1,202.34,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2016,2,205.84,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2016,3,212.48,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2016,4,213.66,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2017,1,217.65,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2017,2,224.85,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2017,3,230.02,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2017,4,237.04,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2018,1,239.92,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2018,2,246.39,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2018,3,255.49,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2018,4,256.53,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2019,1,262.29,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2019,2,262.98,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2019,3,268.49,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2019,4,273.79,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2020,1,276.45,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2020,2,280.22,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2020,3,286.79,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2020,4,294.15,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2021,1,304.28,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2021,2,322.31,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2021,3,344.69,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2021,4,356.51,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2022,1,369.70,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2022,2,387.29,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2022,3,387.78,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2022,4,390.28,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2023,1,397.10,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2023,2,397.69,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2023,3,387.08,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2023,4,411.39,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2024,1,385.85,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2024,2,416.35,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2024,3,422.01,
"traditional","all-transactions","quarterly","MSA","Wenatchee, WA","48300",2024,4,420.90,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1977,3,46.08,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1977,4,45.23,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1978,1,49.12,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1978,2,51.52,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1978,3,52.47,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1978,4,51.92,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1979,1,58.37,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1979,2,58.84,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1979,3,59.40,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1979,4,62.98,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1980,1,63.67,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1980,2,65.64,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1980,3,70.67,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1980,4,74.08,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1981,1,71.78,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1981,2,75.72,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1981,3,74.11,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1981,4,68.22,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1982,1,72.75,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1982,2,74.38,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1982,3,65.58,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1982,4,75.44,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1983,1,77.69,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1983,2,79.20,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1983,3,78.71,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1983,4,79.54,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1984,1,79.51,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1984,2,79.48,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1984,3,80.01,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1984,4,80.49,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1985,1,80.44,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1985,2,81.40,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1985,3,80.44,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1985,4,80.86,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1986,1,81.70,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1986,2,84.04,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1986,3,84.30,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1986,4,84.43,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1987,1,86.64,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1987,2,86.96,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1987,3,87.25,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1987,4,88.76,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1988,1,89.71,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1988,2,92.55,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1988,3,93.19,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1988,4,94.55,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1989,1,96.00,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1989,2,96.45,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1989,3,97.58,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1989,4,98.69,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1990,1,99.13,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1990,2,98.22,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1990,3,98.42,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1990,4,97.69,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1991,1,98.34,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1991,2,98.26,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1991,3,97.81,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1991,4,98.97,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1992,1,100.17,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1992,2,98.92,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1992,3,99.85,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1992,4,99.95,
"traditional","all-transactions","quarterly","MSA","West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)","48424",1993,1,99.13,
